Country Name,1996,1998,2000,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Guatemala,-1.013414145,-0.669719815,-0.768333912,-0.834293127,-0.774796605,-0.808034837,-0.835618198,-0.735238791,-0.753424942,-0.713971555,-0.925672591,-0.852924466,-0.7441414,-0.633820176,-0.674156249,-0.655563533,-0.6544379,-0.545003712,-0.651365459,-0.538147449,-0.577340841,-0.415829301,-0.395517915,-0.262850881,-0.244364932
Guinea,-1.150932908,-0.586954713,-1.907590032,-1.421165824,-0.788895369,-1.033383608,-1.153976798,-1.908928514,-2.403348207,-2.097338915,-2.116455078,-1.687079072,-1.388054013,-1.287012458,-1.229851723,-0.955242753,-0.386475414,-0.396070927,-0.699074149,-0.880597353,-0.842606127,-0.669285238,-0.939909875,-0.838682115,-0.877875149
Guinea-Bissau,-1.540016651,-1.860767245,-0.349449873,-0.726157308,-0.494184494,-0.378061444,-0.562525928,-0.494073361,-0.460553706,-0.709455967,-0.665870845,-0.690954328,-0.753625989,-0.965295851,-0.899927616,-0.706451654,-0.516579092,-0.445275575,-0.497683346,-0.684820473,-0.561567485,-0.721676469,-0.279985905,-0.385944873,-0.32766524
Guyana,-0.26641354,0.12336912,-0.486819774,-0.561520338,-0.436319321,-0.554896176,-0.454965949,-0.734118462,-0.55968678,-0.633931935,-0.629981041,-0.458965749,-0.434282511,-0.49961406,-0.456606746,-0.136097595,-0.139641345,-0.034218926,-0.049440186,-0.191837907,-0.254073828,-0.13755472,-0.137113199,0.020733567,-0.055172037
Haiti,-0.756698847,-0.942441285,-0.628624499,-1.255857944,-1.315423131,-1.984543085,-1.804397941,-1.391543508,-1.319728017,-1.383103251,-0.957430124,-0.940315425,-0.990167558,-0.788092673,-0.63101536,-0.643627286,-0.671565056,-0.745547473,-0.676077306,-0.640141666,-0.887637317,-1.027492881,-1.128130555,-1.419198632,-1.434521794
Honduras,-0.470392346,0.029658465,-0.078596383,-0.252441436,-0.379858077,-0.391061932,-0.623264194,-0.667903721,-0.437030196,-0.527115524,-0.308192104,-0.496909589,-0.390435368,-0.350115597,-0.438611597,-0.534083962,-0.472757906,-0.437456161,-0.565637112,-0.531820953,-0.569057047,-0.448507726,-0.627813995,-0.568361819,-0.459217161
Hong Kong,0.576565087,0.701060176,0.93515718,0.908920228,0.947880447,1.144978046,1.336290479,1.190912247,1.104014874,1.131019473,0.965701699,0.935810566,0.94859612,1.006289482,0.922868311,1.153228521,1.035205364,0.736158371,0.818203509,0.776628256,-0.227037355,0.056606669,0.263934076,0.574927211,0.673060536
Hungary,1.006688952,1.219403625,0.918442905,1.260672212,1.131863952,0.828297615,1.003100395,0.98567611,0.747096717,0.75026387,0.536816299,0.685783744,0.743254066,0.67579478,0.796646118,0.669904828,0.737792492,0.64338094,0.796200514,0.737591445,0.761921287,0.837046862,0.798591256,0.678676307,0.731891811
Iceland,1.325201988,1.377105355,1.575330615,1.620292544,1.51723218,1.457004666,1.444697142,1.453826547,1.485594153,1.215023875,1.190887213,1.022253633,1.244009733,1.245032072,1.287133694,1.246974587,1.298480988,1.346588731,1.337686777,1.394817352,1.61980617,1.37503159,1.372353315,1.249699235,1.214403749
India,-0.972584128,-1.20082128,-1.00120759,-1.210664988,-1.50999701,-1.28043294,-1.013880491,-1.065184236,-1.154295802,-1.109707355,-1.355547905,-1.2779845,-1.32679534,-1.289309859,-1.229174137,-0.99791199,-0.954773545,-0.960426509,-0.774099112,-0.997706771,-0.796846986,-0.84141922,-0.691076756,-0.615027368,-0.63507694
Indonesia,-1.131379128,-1.731670618,-1.995200634,-1.583244205,-2.09539485,-1.908605576,-1.51817596,-1.417666912,-1.198065758,-1.056791544,-0.751153648,-0.853916168,-0.770114183,-0.593262792,-0.519264638,-0.416824043,-0.619956315,-0.379699737,-0.504938722,-0.55203402,-0.502143025,-0.462311387,-0.531449199,-0.553894222,-0.404375315
Iran ,-0.324623704,-0.693391085,-0.727548361,-0.773440599,-0.779733181,-0.76182431,-0.782738864,-1.04084003,-0.931640446,-0.939874709,-1.564242005,-1.630591869,-1.421767712,-1.323926091,-1.249686599,-0.874987662,-0.924846888,-0.814020634,-0.93382889,-1.342180729,-1.711534023,-1.699206352,-1.584453225,-1.625612378,-1.694100976
Iraq,-1.817376614,-1.533800006,-1.73264277,-1.601286769,-2.39324522,-3.180351734,-2.688648462,-2.826402187,-2.771050692,-2.466896534,-2.17470789,-2.239267111,-1.846983552,-1.934050202,-2.011390448,-2.480337858,-2.250779629,-2.303333044,-2.295949697,-2.521113873,-2.609277725,-2.474769592,-2.384694099,-2.409309149,-2.413098097
Ireland,1.343453646,1.512910008,1.584100127,1.50421679,1.348457694,1.17082572,1.298666835,1.192410588,1.215192676,1.18687439,1.057366014,1.020165324,0.948998928,0.941072702,0.901075721,1.052991152,0.895332575,0.833849669,0.99341011,1.011369586,0.959416449,0.965521574,0.84366262,0.884667397,0.901911557
Israel,-1.151186228,-1.12271452,-1.041991234,-1.462138295,-1.518784404,-1.322681308,-1.247522712,-1.259288788,-1.252032876,-1.323101997,-1.625210643,-1.341151714,-1.201318026,-1.07890439,-1.101284742,-1.039735317,-1.097817302,-0.799367249,-0.894905746,-0.918100238,-0.81556803,-0.887818515,-1.122313142,-1.228965402,-1.464848399
Italy,1.110385418,1.192702293,0.916669428,0.838429809,0.431488335,0.269257694,0.489115536,0.530733764,0.446970046,0.547544241,0.346905887,0.473923683,0.501207411,0.508217514,0.495499194,0.458165407,0.3632572,0.355933428,0.292910486,0.326271683,0.381114274,0.399345398,0.550520957,0.466298223,0.583320737
Jamaica,0.110229269,0.083308145,0.18639648,-0.208229527,-0.384524792,-0.345668554,-0.298737347,-0.320163667,-0.256037086,-0.307299733,-0.363817692,-0.429541469,-0.062983334,0.120508112,0.182374373,0.024492532,0.085965723,0.29546842,0.298303366,0.423993796,0.388309866,0.258682191,0.217994332,0.364242792,0.384837329
Japan,1.161889791,1.247674823,1.197552681,1.17602253,1.027120113,1.028315306,1.035769463,1.138334513,1.010374546,0.894625247,0.9762519,0.879353166,0.995091975,0.948442876,1.019141912,0.968597353,1.054220557,0.968189001,1.100128055,1.037562728,1.019812346,1.02614522,1.015501738,1.032637239,0.951136231
"Jersey, Channel Islands",,,,,,,,,,,,,1.480601311,1.476132035,1.485056996,1.464952469,1.533043027,1.319146872,1.277441502,1.270355701,1.280209422,1.328798771,1.28459084,1.621341825,1.744713068
Jordan,-0.044978514,0.07521262,0.000209701,-0.456774443,-0.073701382,-0.234758884,-0.132929385,-0.762317538,-0.300741792,-0.370714009,-0.356457055,-0.31249252,-0.513562262,-0.523977637,-0.606315255,-0.540025532,-0.60686487,-0.496246248,-0.434586674,-0.37985456,-0.276885152,-0.268401831,-0.312566459,-0.234430954,-0.202734202
Kazakhstan,-0.367461205,0.19438383,0.090090342,0.358549178,0.356259912,0.070387974,0.190631837,0.207937807,0.647996783,0.626638472,0.776816249,0.522971809,-0.338570565,-0.408455014,-0.402473897,0.036018156,-0.038353074,0.001462973,0.02434968,-0.052402258,-0.16803734,-0.257566839,-0.232230723,-0.468353838,-0.273346007
Kenya,-0.656428635,-0.907693863,-1.068352699,-1.18801403,-1.263868928,-1.087354779,-1.250505924,-1.126983285,-1.305442214,-1.393615365,-1.425580621,-1.165523529,-1.244790792,-1.323441267,-1.166930914,-1.282247186,-1.241347909,-1.354456544,-1.12843883,-1.179712296,-1.105763435,-1.007240057,-1.032437444,-0.947280884,-0.937771916
Kiribati,,,,,1.169785261,1.156943679,1.384927273,1.349654078,1.342015743,1.338472128,1.40261066,1.422731638,1.302488327,1.290351152,1.28392601,0.801865816,0.821486235,0.846926332,0.855436325,0.998790443,1.121433616,1.157592416,1.137224555,1.103848338,1.099889398
North Korea,-0.50562638,-0.419251919,-0.015158058,0.187998772,0.224566981,0.226076111,0.024262642,-0.020749725,0.537623465,0.524418473,-0.027152836,-0.296562105,-0.251826197,-0.012876378,-0.441554099,-1.134743333,-1.151740313,-0.684034169,-0.500023425,-0.340687156,-0.286878854,-0.378678769,-0.477270007,-0.430811018,-0.366169572
South Korea,0.566771448,0.513872743,0.398045033,0.241773605,0.248543099,0.428842574,0.485128582,0.423855454,0.566254735,0.420968682,0.409627974,0.325895816,0.412495643,0.267103314,0.278578639,0.108568802,0.156361043,0.153576508,0.381830722,0.638123751,0.547197938,0.608337879,0.629045725,0.579976737,0.609834731
Kosovo,,,,,,,,,,1.012082815,0.430509388,-1.044821143,-1.04214704,-1.038502336,-0.966146648,-0.340774536,-0.200406447,-0.285933346,-0.244493052,-0.67537117,-0.348615944,-0.27922073,-0.113572866,-0.198845237,-0.322511613
Kuwait,0.170835972,0.455113381,0.752232671,-0.146744311,0.294286907,0.345240027,0.253690273,0.412733108,0.620643914,0.501767993,0.353407443,0.451988816,0.311102718,0.203606218,0.16605559,0.149006546,-0.219549298,-0.056500711,-0.051229097,0.090642102,0.175173387,0.225232258,0.263065904,0.291892022,0.408179194
Kyrgyzstan,-0.174339622,-0.166477472,-0.182534769,-0.614730597,-1.099491715,-1.183466911,-1.17442596,-1.385570765,-0.990260482,-0.567302406,-0.622969389,-1.039652348,-1.098030686,-0.911251366,-0.911773801,-0.804615676,-0.882429659,-0.65201968,-0.362505913,-0.529712081,-0.265568078,-0.455792576,-0.466467232,-0.471610427,-0.481219769
Lao,0.371830761,-0.191821799,-0.577913404,-0.103369668,-1.232353568,-0.611157954,-0.491447717,-0.085298561,-0.176476792,0.017276132,-0.158048227,-0.282062978,-0.058007225,0.03373903,0.0674439,0.498692989,0.538871527,0.524906516,0.394012779,0.407969743,0.530352235,0.693948686,0.712538421,0.789451361,0.814461768
Latvia,0.561403096,0.0337703,0.41943416,0.944357157,1.001643181,0.616755247,0.814021409,0.838368714,0.561930537,0.203508124,0.348279804,0.527854025,0.320002139,0.453626722,0.593635261,0.487268358,0.43631041,0.467219561,0.45295468,0.395444006,0.426870435,0.462181747,0.673440218,0.486409128,0.591089129
Lebanon,-0.668952644,-0.752315283,-0.439044535,-0.354815215,-0.459642589,-0.713360965,-0.999740839,-1.803862691,-2.119095325,-1.876608849,-1.561696887,-1.62501502,-1.558287501,-1.664812326,-1.690353394,-1.697941303,-1.698364496,-1.615684032,-1.622227669,-1.621600509,-1.672357082,-1.621175408,-1.482004881,-1.422575474,-1.519039154
Lesotho,0.232784986,-0.118997246,0.096109748,-0.047421191,0.099674545,0.358144611,-0.002811341,-0.124705359,-0.391314209,-0.204756096,0.326155901,0.456775397,0.383940756,0.274199098,0.338074297,-0.332812041,-0.318707615,-0.244855866,-0.194124818,-0.188606411,-0.427980334,-0.253512949,-0.213224933,-0.292736918,-0.305760801
Liberia,-2.4394629,-1.755550861,-1.952880502,-2.189619541,-2.159392834,-1.365385771,-1.357908726,-1.326841235,-1.244839549,-1.283122301,-1.050554633,-0.46852529,-0.42737025,-0.484476507,-0.475507081,-0.615449607,-0.817833304,-0.441768199,-0.319722712,-0.204105362,-0.341008902,-0.309115261,-0.28600347,-0.26727125,-0.11620944
Libya,-0.988058925,-0.809740365,-0.294286817,-0.095380805,0.120704226,0.355680615,0.448557079,0.358128875,0.747057617,0.808881164,0.831896722,0.028088447,-1.287379265,-1.58695972,-1.844076514,-2.353407145,-2.189651251,-2.274737835,-2.353576183,-2.435115814,-2.56589818,-2.462357283,-2.308474064,-2.193701744,-2.16801548
Liechtenstein,1.169522166,1.182875156,1.166981459,1.282766938,1.465131164,1.515257955,1.384927273,1.349654078,1.342015743,1.338472128,1.553163767,1.54408741,1.490579605,1.389199615,1.397171617,1.458861828,1.437775135,1.453269958,1.459084868,1.453831673,1.597649813,1.669218183,1.595684648,1.642753005,1.61275816
Lithuania,0.524631858,0.429658592,0.428785473,0.893210649,1.050185442,0.76600486,0.779100299,0.870995998,0.817851543,0.746765077,0.631581247,0.715260625,0.671200335,0.786209881,0.964532316,0.742136419,0.749750257,0.814721227,0.765565991,0.729236841,0.770623565,0.92147696,0.809846818,0.653032541,0.742111504
"Macao SAR, China",0.264631718,0.274148971,0.486361712,0.547456384,1.1208992,1.35202682,1.285614014,0.97331202,0.456923127,0.479434997,0.605377018,0.573578119,0.607760489,0.628785551,0.757722914,1.206168532,1.187453151,1.390567183,1.407130122,1.229801655,1.215421557,1.137552023,1.029021025,1.122702718,1.071053386
Madagascar,0.217267141,0.196962193,0.162798807,-0.225308344,0.622443974,0.245569572,-0.018572573,0.185515359,0.089625657,-0.469336182,-0.733878493,-0.978338838,-0.705585897,-0.536136985,-0.65999341,-0.557235837,-0.427762926,-0.294186473,-0.302837282,-0.578798413,-0.313957304,-0.509334743,-0.542262673,-0.480796605,-0.690745652
Malawi,-0.45672074,-0.069941163,-0.325264573,0.008120139,0.041576758,0.123799182,0.10663145,0.12009196,0.082379282,-0.061070625,0.053666811,0.043895766,-0.072912723,-0.002686169,-0.205809802,0.081093207,0.034293275,-0.116127513,-0.249828175,-0.431215286,-0.286819607,-0.118886553,-0.10926304,-0.157983273,-0.235615641
Malaysia,0.57122016,-0.038123466,0.092691198,0.539594114,0.485534877,0.348003983,0.566449165,0.288379699,0.193307161,0.108542368,-0.04166092,0.143352136,0.077409767,-0.005212402,0.051791593,0.266619146,0.253947318,0.129485935,0.111209631,0.248113677,0.146480128,0.125864699,0.059556548,0.163117811,0.168514699
Maldives,0.882181823,1.115919352,1.180719733,1.07719624,1.032264709,0.501932442,0.811711967,0.758358777,0.083186485,-0.164438739,-0.229707628,-0.166243851,-0.242630184,-0.365171462,0.125037372,0.679096162,0.411403716,0.408033192,0.224531978,0.08307872,0.027658289,0.363029808,0.5347597,0.645002782,0.530120909
Mali,0.365160435,0.426935762,0.240109742,0.410831213,0.257701814,0.452396661,0.173916295,0.414196908,0.230479196,0.209998891,-0.075577624,-0.182899222,-0.708379745,-2.034328699,-1.722162127,-1.713988781,-1.682771206,-1.612848759,-1.903491735,-2.08457303,-2.214308739,-2.146352053,-2.33293581,-2.56074357,-2.729136229
Malta,1.325201988,1.426385522,1.586208701,1.598263383,1.547776222,1.317642331,1.380357146,1.231257558,1.269631863,1.27317667,1.249360085,1.253456235,1.06393671,1.065075159,1.042757869,1.125496984,1.05367744,1.066459775,1.238308907,1.271649122,1.013645053,0.998477995,0.887514472,0.911014318,0.858121693
Marshall Islands,,,,,1.169785261,1.131853342,1.070744872,1.040722609,1.088965535,1.012082815,1.385001779,1.153065562,1.061803818,1.026400208,1.054114819,0.989585757,1.002985954,0.834963679,1.034587502,0.998790443,1.172306776,0.982413173,0.934174538,1.01592052,1.184979081
Martinique,0.264631718,0.274148971,0.486361712,0.547456384,0.851720035,1.25454545,1.189666033,1.104799986,1.085738063,0.592086017,0.401251554,0.395871073,0.618969917,0.581581712,0.626667917,0.913897812,0.961817384,0.975613654,0.98149091,0.956182778,0.752266109,0.604250848,0.6303339,0.641087055,0.512399971
Mauritania,0.368493199,0.352811933,0.345234483,0.3820467,0.059730738,-0.166340142,-0.224495947,0.240350217,-0.279368013,-0.643881679,-0.882854044,-1.076169848,-1.173678875,-1.133991718,-1.014761448,-0.589508355,-0.635684848,-0.748691559,-0.629497766,-0.63238281,-0.562921166,-0.700949967,-0.555513859,-0.516949356,-0.503423989
Mauritius,1.089375615,0.967956066,0.754748404,1.116654158,1.009414434,0.974532723,1.027748823,0.780889988,0.879288077,0.890551448,0.707766652,0.640258789,0.946499407,0.971312404,0.944801748,0.667965949,0.988632321,0.999218166,0.962365568,0.859585345,0.802008212,0.873045504,0.832595587,0.830023587,0.775418818
Mexico,-0.925459146,-0.423062265,-0.200209871,-0.058308262,-0.116878085,-0.21408245,-0.445820868,-0.636888444,-0.729851604,-0.804012358,-0.686627805,-0.726463437,-0.667768598,-0.662454188,-0.714223802,-0.853918791,-0.801780105,-0.633718133,-0.80641979,-0.67384702,-0.841869175,-0.791455746,-0.687615871,-0.689268112,-0.630761027
Micronesia,,,,,0.629589558,1.003659844,1.134082437,1.131840825,1.150465488,1.16868186,1.287469268,1.209316969,1.101389408,1.150869846,1.102858543,0.984550714,1.017171502,1.036456466,1.161634326,1.315352917,1.032756925,1.115463972,1.197937131,1.20921886,1.080778599
Moldova,0.011292184,0.389240354,-0.42826128,-0.156634763,-0.131324723,-0.219342858,-0.40147987,-0.369664699,-0.014954031,-0.26793316,-0.583599746,-0.381340742,-0.049293749,0.046490479,0.000808572,-0.158987761,-0.32604599,-0.305498779,-0.314989209,-0.402167946,-0.387288392,-0.340111285,-0.205297247,-0.659070194,-0.683699608
Monaco,,,,,1.169785261,1.11256206,1.030053735,1.007802725,1.037468791,1.029076695,0.977230787,0.964173734,1.042408824,1.048162341,1.056243896,1.023347855,1.314925075,1.315310597,1.615091443,1.57751298,1.57736671,1.177310586,1.172655225,1.187032461,1.184979081
Mongolia,0.747216463,0.35268867,0.821868122,1.170978546,0.963294148,0.775293171,0.878712356,0.646906972,0.668377757,0.539784849,0.609987438,0.597042263,0.606538892,0.471134812,0.491320789,0.791901171,0.711831987,0.7876001,0.783372223,0.831260264,0.636750937,0.717836559,0.705918789,0.529954374,0.592669785
Montenegro,,,,,,,,0.047549605,0.108533092,0.767700613,0.817372143,0.584210992,0.565341532,0.596563041,0.504595459,0.219455272,0.136638209,0.268716216,-0.062577493,0.037695564,0.058068648,-0.061197139,-0.052444637,-0.140881479,0.069302291
Morocco,-0.209069982,0.307698369,-0.065564901,-0.261418521,-0.407007366,-0.312668711,-0.556680739,-0.461343467,-0.501324236,-0.571273208,-0.398299634,-0.383013308,-0.392256796,-0.470458776,-0.493017614,-0.446265608,-0.344394982,-0.317617774,-0.378088832,-0.348492771,-0.345805377,-0.359523237,-0.402562678,-0.362119138,-0.367761225
Mozambique,-0.049991496,0.111920342,-0.125803381,0.188492239,0.246098503,0.003256466,0.125595734,0.520101011,0.35761559,0.383096486,0.625379622,0.394421875,0.332048267,0.390493691,-0.22696647,-0.336002737,-0.516435564,-1.096814632,-0.918098509,-0.833229661,-0.765720069,-1.283123493,-1.257036209,-1.265608311,-1.268691301
Myanmar,-1.258802056,-1.485985518,-1.673522592,-1.409957647,-1.153743505,-0.98474139,-0.899246156,-0.850372434,-1.066113353,-1.091803789,-1.294418812,-1.285928011,-1.111098409,-0.943674982,-1.140372396,-1.087580681,-1.16666913,-0.808124959,-1.084094644,-1.266975641,-1.330501676,-1.511740446,-2.084079266,-2.195713997,-2.125270128
Namibia,0.85437119,0.505568922,-0.250100613,0.148751169,0.478074342,0.664763033,0.625976086,0.78224957,1.018760681,1.201014876,0.929570854,0.846940041,0.911657512,0.978104293,0.958809972,0.608740628,0.725260258,0.699528992,0.62190634,0.685118496,0.528890491,0.512431562,0.518789291,0.55988574,0.544777215
Nauru,,,,,1.169785261,1.131853342,1.070744872,1.040722609,1.088965535,1.012082815,1.385001779,1.453984499,1.061803818,1.026400208,1.054114819,0.601334393,1.088017941,1.108857036,0.931891143,0.945793033,0.795099676,0.778000653,0.789421439,0.877918005,0.976578057
Nepal,-0.071113177,-0.730146408,-1.163825631,-1.717462897,-1.891852379,-2.149138451,-2.098404884,-1.894450188,-1.88537848,-1.834287405,-1.620081186,-1.583971143,-1.416443586,-1.381232262,-1.129146099,-0.72459954,-0.997430027,-0.846989989,-0.583756745,-0.543022752,-0.453659654,-0.178228781,-0.18770963,-0.239196882,-0.226184994
Netherlands,1.526125789,1.594803452,1.758681178,1.302679896,1.16180563,1.016239166,0.988100886,0.902736187,0.778468788,0.863551974,0.945019245,0.940750122,1.113630772,1.187464714,1.143815398,1.045115352,0.912540197,0.896933198,0.907123685,0.838281274,0.821324944,0.830933392,0.893059194,0.726799548,0.658281982
Netherlands Antilles,,,,,,0.685668111,0.816166162,1.104799986,1.085738063,1.112509608,0.868718088,0.959880173,1.20577538,1.078248262,0.676403522,,,,,,,,,,
New Zealand,1.341992497,1.316330194,1.362381816,1.32036376,1.188374877,1.500026584,1.252252102,1.254492283,1.24336648,1.162643433,1.07115531,1.236488819,1.376731038,1.361365557,1.453926563,1.467927575,1.511137605,1.501143336,1.561946034,1.512162924,1.416953564,1.468353748,1.39449656,1.321169138,1.358569622
Nicaragua,-0.51774317,-0.492162377,-0.066172294,-0.093183674,-0.368299216,-0.341314167,-0.339232922,-0.267819613,-0.120370902,-0.222542554,-0.305793792,-0.499709249,-0.269735813,-0.348777562,-0.249215871,-0.040780123,-0.092195526,-0.095483571,-0.053822666,-0.950928032,-0.992500722,-0.585719466,-0.471975327,-0.358511776,-0.125550047
Niger,0.026145848,-0.315587521,0.12496803,-0.129554793,0.042194888,-0.505270839,-0.4860107,-0.227475315,-0.459753156,-0.670321345,-1.150037766,-1.160744548,-0.878004491,-1.148130894,-1.321799397,-1.175840497,-1.059703231,-1.10075748,-1.25950563,-1.35827601,-1.405006409,-1.667207718,-1.5385499,-1.464392304,-1.668859601
Nigeria,-1.05690825,-0.588243723,-1.455326319,-1.626329303,-1.635588288,-1.754415751,-1.666500449,-2.034077644,-2.014056444,-1.860711932,-1.994553804,-2.211123228,-1.956454515,-2.042073727,-2.088478327,-2.130276442,-1.921705127,-1.873888969,-1.99671793,-2.097527027,-1.933154821,-1.892014623,-1.787384629,-1.778901458,-1.768438339
Niue,,,,,,,,,,,1.144098997,1.322361231,,,,,,,,1.009086132,1.362703204,1.357103944,1.31677711,1.377358556,
North Macedonia,-0.480376542,-0.712693691,-0.614017069,-1.038219452,-0.988194704,-0.851008296,-1.155975223,-0.736575305,-0.426525265,-0.295720577,-0.298555881,-0.518517077,-0.617963791,-0.492649525,-0.416076392,0.256382942,-0.292592734,-0.355312616,-0.258880764,-0.211905926,0.008141692,0.112060539,0.062484078,0.180839285,0.170306504
Norway,1.456821561,1.439661264,1.533282995,1.608346105,1.204556227,1.196618319,1.295277238,1.252705693,1.145552516,1.285434484,1.276532531,1.332311511,1.337976933,1.327469826,1.352091908,1.11995852,1.145620108,1.181620955,1.150701761,1.120848536,1.142112136,1.221605778,1.088626385,0.861239254,0.892857432
Oman,0.873983324,0.854953349,1.121424675,0.928577423,1.061505675,1.11596787,0.946494877,0.841323614,0.93981421,0.922186911,0.826832592,0.59024173,0.43244046,0.462077081,0.459530205,0.734907329,0.778052211,0.749765635,0.749312878,0.64220053,0.589256704,0.419779539,0.431985289,0.532249212,0.586623669
Pakistan,-1.1273278,-1.124120474,-1.104804635,-1.637678623,-1.54904592,-1.582877994,-1.751388311,-2.024678469,-2.432705164,-2.573009491,-2.64452672,-2.675933123,-2.810035467,-2.677003622,-2.603302002,-2.401279211,-2.471883535,-2.473873854,-2.396912098,-2.2540133,-2.251743078,-1.792694926,-1.713735461,-1.839826345,-1.932730794
Palau,,,,,1.169785261,1.131853342,1.070744872,1.040722609,1.088965535,1.012082815,1.385001779,1.453984499,1.061803818,1.026400208,1.054114819,0.989585757,0.821486235,0.846926332,1.213738561,1.195019484,1.17179811,1.166096687,1.172391534,1.083994269,1.080778599
Panama,0.123815298,0.370574236,0.251223832,0.345927984,0.073229544,0.084138364,-0.157522634,-0.067905001,-0.061348125,-0.097780146,0.062279519,-0.116048209,-0.028218862,-0.179432675,-0.141260922,0.209008202,0.37741518,0.400727749,0.380334169,0.25216198,0.290945798,0.235503376,0.307207078,0.289221227,0.213101849
Papua New Guinea,-0.77500689,-0.106866509,-0.207235515,-0.550169945,-0.55901736,-0.548657,-0.921983242,-0.869873524,-0.747831762,-0.610212266,-0.790807426,-0.808443785,-0.754677415,-0.590442359,-0.520246863,-0.339367092,-0.41628924,-0.504316509,-0.691195071,-0.656520247,-0.706948459,-0.653386533,-0.578463852,-0.659367442,-0.478844821
Paraguay,-0.459796816,-0.746503592,-0.970572591,-1.211351275,-0.749351561,-0.566143751,-0.652078152,-0.776525021,-0.740122914,-0.727450252,-0.883586049,-0.834862232,-0.692596555,-0.871902168,-0.735861599,-0.08862751,0.035212629,0.134470806,-0.002855462,-0.086711079,-0.018012775,0.016717767,-0.000937932,0.035549313,0.082041629
Peru,-1.06168437,-0.520839572,-0.987529457,-0.969909847,-1.162101626,-1.027399659,-0.975715458,-0.841553807,-0.774885893,-0.892661691,-1.180047989,-0.999915421,-0.760749698,-0.907364726,-0.80573976,-0.550656915,-0.398910075,-0.207934842,-0.26350987,-0.276880771,-0.163622618,-0.357722938,-0.355252951,-0.487095445,-0.521785557
Philippines,-0.481185794,-0.257059157,-1.390484333,-0.858753324,-1.559809685,-1.705884457,-1.178786635,-1.638671637,-1.604885697,-1.779236317,-1.728763223,-1.650759578,-1.392181635,-1.18824029,-1.084253192,-0.713820934,-0.854724228,-1.378690362,-1.189291,-1.096203804,-0.928060651,-0.778704286,-0.984022319,-0.65526855,-0.56605047
Poland,0.830644667,0.838597417,0.309305251,0.743997812,0.578085065,0.153857663,0.363082945,0.354031831,0.68284601,0.911096275,0.938135386,1.01733005,1.072062969,1.04947865,0.973354995,0.842940807,0.862319052,0.496157646,0.509756148,0.480488688,0.550716519,0.491619498,0.491903543,0.505146444,0.559584558
Portugal,1.286039114,1.369090557,1.394764066,1.437048197,1.289688826,0.969877243,1.016647577,0.952390611,0.821809351,0.987546325,0.787381768,0.717686951,0.741739273,0.775272608,0.748763442,0.806274414,0.904212952,0.958625793,1.106169701,1.115307212,1.051751852,1.008731127,0.937390149,0.795802593,0.712578118
Puerto Rico,0.264631718,0.274148971,0.259488463,0.302352816,0.313361704,0.557232976,0.445573747,0.377330452,0.409872741,0.264064759,0.153662071,0.356976479,0.600148976,0.584973395,0.249155894,0.819992661,0.847117484,0.67782861,0.481970578,0.273784131,0.142660946,0.435354978,0.488091201,0.542631984,0.510210991
Qatar,0.361694604,1.058855057,1.157301426,0.831208944,1.186481357,1.123904943,1.027679205,0.926921546,0.952527702,1.114876628,1.223285079,1.15385592,1.174731016,1.223598838,1.212546468,0.977457762,0.983597457,0.884123743,0.647983015,0.649448752,0.6843701,0.66960603,0.833391726,0.960249305,0.993381143
Reunion,,,,,,0.429376394,0.476619095,0.703987658,0.699514151,0.441606164,0.401251554,0.395871073,0.416657001,0.431884825,0.423821241,0.257044077,0.263454974,0.290626764,0.293628544,0.237151697,0.209669754,0.198889047,0.226380363,0.258930266,0.049221765
Romania,0.597966731,0.500102222,-0.379039526,0.464840323,0.320030123,0.059348613,0.085602649,0.148430079,0.198067933,0.180609092,0.359366298,0.273600399,0.186090663,0.082341559,0.179133072,0.049136128,0.181799337,0.266823202,0.048514169,0.036318745,0.542255998,0.508950412,0.581789911,0.43113631,0.373643965
Russian Federation,-1.177853942,-1.089740992,-1.399242043,-0.724512279,-1.193151832,-1.514594436,-1.267701387,-0.908794343,-0.863382518,-0.749933898,-0.969926596,-0.929458737,-0.998262107,-0.817712665,-0.73609364,-0.943617463,-1.032223463,-0.947688162,-0.642759621,-0.538330913,-0.55108875,-0.667407393,-0.707898319,-1.005996704,-1.134333849
Rwanda,-1.845332384,-2.037887573,-1.69159472,-1.651513219,-1.112522125,-1.186245203,-1.000212431,-0.684061944,-0.360214412,-0.327669591,-0.506896436,-0.272093862,-0.17711778,-0.230615199,-0.110951617,-0.313469648,0.002518378,-0.066518664,0.078271016,0.10175202,0.056992289,0.06945648,0.07197348,0.082752451,0.108091474
Samoa,1.321788192,1.343910575,1.283142328,1.097199082,1.271927476,1.158397198,1.132702708,1.098509073,1.004980683,1.097826838,0.957884192,0.765691876,0.988590956,0.99924016,0.98900789,1.12190485,1.166048288,1.175883532,1.161634326,1.133751631,1.163377762,1.147822022,1.107970715,1.096552014,1.0981884
San Marino,,,,,1.169785261,1.131853342,1.070744872,1.040722609,1.088965535,1.012082815,1.385001779,1.453984499,1.061803818,1.026400208,1.054114819,0.989585757,1.365985394,1.382750273,1.392889738,1.391248584,1.225971341,1.177310586,1.172655225,1.187032461,1.184979081
